date,day,incident,min_delay
2024-01-05,Friday,Mechanical,9
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Operations - Operator,6
2024-01-05,Friday,Operations - Operator,0
2024-01-05,Friday,Security,0
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Operations - Operator,1
2024-01-05,Friday,Diversion,56
2024-01-05,Friday,Cleaning - Unsanitary,0
2024-01-05,Friday,Security,34
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Investigation,10
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Mechanical,6
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Mechanical,20
2024-01-05,Friday,Security,11
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Diversion,24
2024-01-05,Friday,Diversion,24
2024-01-05,Friday,Diversion,452
2024-01-05,Friday,Diversion,63
2024-01-05,Friday,Diversion,447
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Operations - Operator,15
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Diversion,27
2024-01-05,Friday,Diversion,22
2024-01-05,Friday,Operations - Operator,14
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Cleaning - Unsanitary,10
2024-01-05,Friday,Operations - Operator,13
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Cleaning - Unsanitary,28
2024-01-05,Friday,Cleaning - Unsanitary,10
2024-01-05,Friday,Mechanical,20
2024-01-05,Friday,Security,30
2024-01-05,Friday,General Delay,30
2024-01-05,Friday,Mechanical,20
2024-01-05,Friday,Mechanical,13
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,25
2024-01-05,Friday,Collision - TTC,10
2024-01-05,Friday,Mechanical,9
2024-01-05,Friday,Emergency Services,0
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Diversion,8
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Diversion,30
2024-01-05,Friday,Security,0
2024-01-05,Friday,Mechanical,20
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Operations - Operator,22
2024-01-05,Friday,Collision - TTC,10
2024-01-05,Friday,Cleaning - Unsanitary,19
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Mechanical,30
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Diversion,72
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Cleaning - Unsanitary,20
2024-01-05,Friday,Mechanical,9
2024-01-05,Friday,Operations - Operator,8
2024-01-05,Friday,Collision - TTC,28
2024-01-05,Friday,Mechanical,0
2024-01-05,Friday,Mechanical,0
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Mechanical,9
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Diversion,55
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Operations - Operator,22
2024-01-05,Friday,Mechanical,15
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Security,15
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Operations - Operator,33
2024-01-05,Friday,Mechanical,24
2024-01-05,Friday,Operations - Operator,5
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Mechanical,6
2024-01-05,Friday,Emergency Services,8
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Operations - Operator,50
2024-01-05,Friday,Cleaning - Unsanitary,8
2024-01-05,Friday,Security,8
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Vision,15
2024-01-05,Friday,Operations - Operator,30
2024-01-05,Friday,Operations - Operator,17
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Operations - Operator,16
2024-01-05,Friday,Operations - Operator,16
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Mechanical,20
2024-01-05,Friday,Operations - Operator,11
2024-01-05,Friday,Security,10
2024-01-05,Friday,Operations - Operator,11
2024-01-05,Friday,General Delay,10
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Cleaning - Unsanitary,12
2024-01-05,Friday,Operations - Operator,11
2024-01-05,Friday,Cleaning - Unsanitary,10
2024-01-05,Friday,Emergency Services,10
2024-01-05,Friday,Operations - Operator,14
2024-01-05,Friday,Cleaning - Unsanitary,22
2024-01-05,Friday,Operations - Operator,11
2024-01-05,Friday,Security,9
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Security,12
2024-01-05,Friday,Operations - Operator,12
2024-01-05,Friday,Mechanical,22
2024-01-05,Friday,Mechanical,9
2024-01-05,Friday,Diversion,13
2024-01-05,Friday,Operations - Operator,15
2024-01-05,Friday,Operations - Operator,11
2024-01-05,Friday,Security,10
2024-01-05,Friday,Operations - Operator,14
2024-01-05,Friday,Mechanical,6
2024-01-05,Friday,General Delay,39
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Mechanical,30
2024-01-05,Friday,Diversion,53
2024-01-05,Friday,Diversion,53
2024-01-05,Friday,Diversion,10
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Security,15
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Diversion,23
2024-01-05,Friday,Mechanical,15
2024-01-05,Friday,Mechanical,8
2024-01-05,Friday,Operations - Operator,9
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Security,15
2024-01-05,Friday,Mechanical,15
2024-01-05,Friday,Vision,12
2024-01-05,Friday,Collision - TTC,0
2024-01-05,Friday,Utilized Off Route,20
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Diversion,24
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Diversion,15
2024-01-05,Friday,Diversion,6
2024-01-05,Friday,Mechanical,5
2024-01-05,Friday,Operations - Operator,18
2024-01-05,Friday,Operations - Operator,20
2024-01-05,Friday,Mechanical,12
2024-01-05,Friday,Mechanical,10
2024-01-05,Friday,Diversion,191
2024-01-05,Friday,Diversion,120
2024-01-05,Friday,Mechanical,0
2024-01-05,Friday,Operations - Operator,10
2024-01-05,Friday,Emergency Services,10
2024-01-05,Friday,Cleaning - Unsanitary,20
2024-01-05,Friday,Diversion,25
2024-01-06,Saturday,Security,10
2024-01-06,Saturday,Security,20
2024-01-06,Saturday,Cleaning - Unsanitary,12
2024-01-06,Saturday,Mechanical,12
2024-01-06,Saturday,Collision - TTC,5
2024-01-06,Saturday,Emergency Services,18
2024-01-06,Saturday,Investigation,5
2024-01-06,Saturday,Security,30
2024-01-06,Saturday,Investigation,20
2024-01-06,Saturday,Operations - Operator,15
2024-01-06,Saturday,Emergency Services,30
2024-01-06,Saturday,Cleaning - Unsanitary,30
2024-01-06,Saturday,Emergency Services,0
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,14
2024-01-06,Saturday,Security,0
2024-01-06,Saturday,General Delay,30
2024-01-06,Saturday,Operations - Operator,20
2024-01-06,Saturday,Diversion,917
2024-01-06,Saturday,Operations - Operator,17
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Mechanical,14
2024-01-06,Saturday,Operations - Operator,30
2024-01-06,Saturday,Mechanical,20
2024-01-06,Saturday,Collision - TTC,14
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,0
2024-01-06,Saturday,Operations - Operator,32
2024-01-06,Saturday,Mechanical,15
2024-01-06,Saturday,Operations - Operator,12
2024-01-06,Saturday,Security,9
2024-01-06,Saturday,Mechanical,32
2024-01-06,Saturday,Mechanical,18
2024-01-06,Saturday,Security,30
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Vision,8
2024-01-06,Saturday,Cleaning - Unsanitary,15
2024-01-06,Saturday,Operations - Operator,18
2024-01-06,Saturday,Mechanical,30
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,12
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Collision - TTC,20
2024-01-06,Saturday,Operations - Operator,14
2024-01-06,Saturday,Operations - Operator,4
2024-01-06,Saturday,Mechanical,7
2024-01-06,Saturday,Collision - TTC,15
2024-01-06,Saturday,Investigation,0
2024-01-06,Saturday,Operations - Operator,12
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Mechanical,9
2024-01-06,Saturday,Collision - TTC,27
2024-01-06,Saturday,Mechanical,13
2024-01-06,Saturday,Mechanical,9
2024-01-06,Saturday,Operations - Operator,20
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Mechanical,12
2024-01-06,Saturday,Mechanical,12
2024-01-06,Saturday,Diversion,251
2024-01-06,Saturday,Emergency Services,9
2024-01-06,Saturday,Security,20
2024-01-06,Saturday,Mechanical,20
2024-01-06,Saturday,Operations - Operator,6
2024-01-06,Saturday,Mechanical,18
2024-01-06,Saturday,Mechanical,6
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Mechanical,14
2024-01-06,Saturday,Operations - Operator,20
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Emergency Services,25
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Investigation,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Emergency Services,20
2024-01-06,Saturday,Security,22
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,8
2024-01-06,Saturday,Operations - Operator,8
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Mechanical,15
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,General Delay,10
2024-01-06,Saturday,Diversion,17
2024-01-06,Saturday,Mechanical,8
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Collision - TTC,10
2024-01-06,Saturday,Mechanical,7
2024-01-06,Saturday,Operations - Operator,22
2024-01-06,Saturday,Operations - Operator,7
2024-01-06,Saturday,Emergency Services,20
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Mechanical,11
2024-01-06,Saturday,Cleaning - Unsanitary,9
2024-01-06,Saturday,Operations - Operator,12
2024-01-06,Saturday,Road Blocked - NON-TTC Collision,30
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Security,12
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Operations - Operator,15
2024-01-06,Saturday,Operations - Operator,19
2024-01-06,Saturday,Emergency Services,30
2024-01-06,Saturday,Operations - Operator,25
2024-01-06,Saturday,Diversion,0
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Diversion,14
2024-01-06,Saturday,Operations - Operator,9
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Security,10
2024-01-06,Saturday,Security,20
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Diversion,40
2024-01-06,Saturday,Security,0
2024-01-06,Saturday,Mechanical,21
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Diversion,116
2024-01-06,Saturday,Mechanical,7
2024-01-06,Saturday,Collision - TTC,9
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Diversion,390
2024-01-06,Saturday,General Delay,12
2024-01-06,Saturday,Emergency Services,10
2024-01-06,Saturday,Operations - Operator,25
2024-01-06,Saturday,Diversion,47
2024-01-06,Saturday,Diversion,19
2024-01-06,Saturday,Diversion,123
2024-01-06,Saturday,Diversion,12
2024-01-06,Saturday,Collision - TTC,18
2024-01-06,Saturday,Collision - TTC,20
2024-01-06,Saturday,Operations - Operator,8
2024-01-06,Saturday,Diversion,49
2024-01-06,Saturday,Diversion,0
2024-01-06,Saturday,Operations - Operator,20
2024-01-06,Saturday,Diversion,51
2024-01-06,Saturday,Diversion,52
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Security,0
2024-01-06,Saturday,General Delay,20
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Collision - TTC,10
2024-01-06,Saturday,General Delay,28
2024-01-06,Saturday,Security,12
2024-01-06,Saturday,Mechanical,20
2024-01-06,Saturday,Operations - Operator,20
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Operations - Operator,17
2024-01-06,Saturday,Operations - Operator,10
2024-01-06,Saturday,Collision - TTC,9
2024-01-06,Saturday,Collision - TTC,9
2024-01-06,Saturday,Operations - Operator,15
2024-01-06,Saturday,General Delay,0
2024-01-06,Saturday,Utilized Off Route,20
2024-01-06,Saturday,Emergency Services,10
2024-01-06,Saturday,Security,20
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,21
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Collision - TTC,10
2024-01-06,Saturday,Mechanical,10
2024-01-06,Saturday,Operations - Operator,12
2024-01-06,Saturday,Diversion,180
2024-01-06,Saturday,Emergency Services,0
2024-01-07,Sunday,Vision,15
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Emergency Services,20
2024-01-07,Sunday,Security,15
2024-01-07,Sunday,Security,15
2024-01-07,Sunday,Operations - Operator,30
2024-01-07,Sunday,Emergency Services,0
2024-01-07,Sunday,Emergency Services,5
2024-01-07,Sunday,Security,15
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Mechanical,15
2024-01-07,Sunday,Security,3
2024-01-07,Sunday,Mechanical,9
2024-01-07,Sunday,Investigation,8
2024-01-07,Sunday,Mechanical,4
2024-01-07,Sunday,Mechanical,20
2024-01-07,Sunday,Mechanical,10
2024-01-07,Sunday,Mechanical,55
2024-01-07,Sunday,Diversion,26
2024-01-07,Sunday,Mechanical,11
2024-01-07,Sunday,Diversion,0
2024-01-07,Sunday,Mechanical,15
2024-01-07,Sunday,Mechanical,11
2024-01-07,Sunday,Operations - Operator,20
2024-01-07,Sunday,Mechanical,20
2024-01-07,Sunday,Emergency Services,10
2024-01-07,Sunday,Collision - TTC,8
2024-01-07,Sunday,Cleaning - Unsanitary,18
2024-01-07,Sunday,Diversion,145
2024-01-07,Sunday,Collision - TTC,10
2024-01-07,Sunday,Operations - Operator,19
2024-01-07,Sunday,Mechanical,12
2024-01-07,Sunday,Security,10
2024-01-07,Sunday,Security,10
2024-01-07,Sunday,Mechanical,8
2024-01-07,Sunday,Collision - TTC,10
2024-01-07,Sunday,Mechanical,10
2024-01-07,Sunday,Mechanical,22
2024-01-07,Sunday,Mechanical,7
2024-01-07,Sunday,Mechanical,5
2024-01-07,Sunday,Mechanical,30
2024-01-07,Sunday,Mechanical,6
2024-01-07,Sunday,Mechanical,20
2024-01-07,Sunday,Operations - Operator,10
2024-01-07,Sunday,Cleaning - Unsanitary,8
2024-01-07,Sunday,Diversion,30
2024-01-07,Sunday,Mechanical,30
2024-01-07,Sunday,Investigation,12
2024-01-07,Sunday,Cleaning - Unsanitary,18
2024-01-07,Sunday,Collision - TTC,12
2024-01-07,Sunday,Emergency Services,0
2024-01-07,Sunday,Vision,6
2024-01-07,Sunday,Mechanical,4
2024-01-07,Sunday,Collision - TTC,8
2024-01-07,Sunday,Mechanical,24
2024-01-07,Sunday,Mechanical,24
2024-01-07,Sunday,Operations - Operator,5
2024-01-07,Sunday,Collision - TTC,8
2024-01-07,Sunday,General Delay,6
2024-01-07,Sunday,Mechanical,20
2024-01-07,Sunday,Diversion,12
2024-01-07,Sunday,Mechanical,9
2024-01-07,Sunday,Security,16
2024-01-07,Sunday,Operations - Operator,17
2024-01-07,Sunday,Operations - Operator,17
2024-01-07,Sunday,General Delay,22
2024-01-07,Sunday,Operations - Operator,14
2024-01-07,Sunday,Mechanical,6
2024-01-07,Sunday,Operations - Operator,20
2024-01-07,Sunday,Mechanical,10
2024-01-07,Sunday,Operations - Operator,10
2024-01-07,Sunday,Mechanical,8
2024-01-07,Sunday,Operations - Operator,10
2024-01-07,Sunday,Cleaning - Unsanitary,8
2024-01-07,Sunday,Diversion,17
2024-01-07,Sunday,Operations - Operator,40
2024-01-07,Sunday,General Delay,30
2024-01-07,Sunday,Security,15
2024-01-07,Sunday,Operations - Operator,8
2024-01-07,Sunday,Mechanical,10
2024-01-07,Sunday,Mechanical,17
2024-01-07,Sunday,Operations - Operator,20
2024-01-07,Sunday,Operations - Operator,20
2024-01-07,Sunday,Mechanical,8
2024-01-07,Sunday,Operations - Operator,17
2024-01-07,Sunday,Emergency Services,0
2024-01-07,Sunday,Mechanical,20
2024-01-07,Sunday,Security,13
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Collision - TTC,10
2024-01-07,Sunday,Security,0
2024-01-07,Sunday,Diversion,18
2024-01-07,Sunday,Emergency Services,0
2024-01-07,Sunday,Emergency Services,10
2024-01-08,Monday,Diversion,60
2024-01-08,Monday,Cleaning - Unsanitary,15
2024-01-08,Monday,Security,7
2024-01-08,Monday,Emergency Services,30
2024-01-08,Monday,Operations - Operator,15
2024-01-08,Monday,Security,5
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Mechanical,9
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Mechanical,50
2024-01-08,Monday,Mechanical,20
2024-01-08,Monday,Vision,20
2024-01-08,Monday,Operations - Operator,8
2024-01-08,Monday,Operations - Operator,6
2024-01-08,Monday,Vision,10
2024-01-08,Monday,Operations - Operator,8
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Mechanical,12
2024-01-08,Monday,Operations - Operator,18
2024-01-08,Monday,Mechanical,8
2024-01-08,Monday,Operations - Operator,4
2024-01-08,Monday,Mechanical,6
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,General Delay,0
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Vision,10
2024-01-08,Monday,Emergency Services,10
2024-01-08,Monday,Mechanical,18
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Vision,9
2024-01-08,Monday,Emergency Services,9
2024-01-08,Monday,Mechanical,12
2024-01-08,Monday,Diversion,87
2024-01-08,Monday,Mechanical,20
2024-01-08,Monday,Mechanical,8
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Collision - TTC,15
2024-01-08,Monday,Operations - Operator,20
2024-01-08,Monday,Operations - Operator,25
2024-01-08,Monday,Mechanical,8
2024-01-08,Monday,Road Blocked - NON-TTC Collision,10
2024-01-08,Monday,Vision,20
2024-01-08,Monday,Operations - Operator,5
2024-01-08,Monday,Mechanical,14
2024-01-08,Monday,Operations - Operator,9
2024-01-08,Monday,Cleaning - Unsanitary,10
2024-01-08,Monday,Operations - Operator,24
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Operations - Operator,20
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Mechanical,18
2024-01-08,Monday,Mechanical,26
2024-01-08,Monday,Operations - Operator,13
2024-01-08,Monday,Cleaning - Unsanitary,10
2024-01-08,Monday,Mechanical,16
2024-01-08,Monday,Operations - Operator,8
2024-01-08,Monday,Operations - Operator,12
2024-01-08,Monday,Operations - Operator,14
2024-01-08,Monday,Mechanical,7
2024-01-08,Monday,Vision,12
2024-01-08,Monday,Mechanical,4
2024-01-08,Monday,Mechanical,17
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Mechanical,21
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Security,15
2024-01-08,Monday,Cleaning - Unsanitary,10
2024-01-08,Monday,Mechanical,22
2024-01-08,Monday,Operations - Operator,8
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Mechanical,11
2024-01-08,Monday,Mechanical,9
2024-01-08,Monday,Emergency Services,6
2024-01-08,Monday,Mechanical,5
2024-01-08,Monday,Operations - Operator,18
2024-01-08,Monday,Diversion,25
2024-01-08,Monday,Mechanical,4
2024-01-08,Monday,Mechanical,6
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Collision - TTC,18
2024-01-08,Monday,Collision - TTC,9
2024-01-08,Monday,Vision,15
2024-01-08,Monday,Mechanical,10
2024-01-08,Monday,Cleaning - Unsanitary,14
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Mechanical,30
2024-01-08,Monday,Operations - Operator,18
2024-01-08,Monday,Emergency Services,12
2024-01-08,Monday,Operations - Operator,10
2024-01-08,Monday,Mechanical,13
2024-01-08,Monday,Operations - Operator,14
2024-01-08,Monday,Investigation,15
2024-01-08,Monday,Mechanical,8
2024-01-08,Monday,Diversion,0
2024-01-08,Monday,Security,8
2024-01-08,Monday,Diversion,0
2024-01-08,Monday,Security,8
2024-01-08,Monday,Investigation,28
